source,target,length
3043,626,3.511838
626,188,2.261702
188,3852,2.862572
3852,626,3.339154
626,3964,4.439321
188,626,2.261702
3964,626,4.439321
3772,4875,4.312258
4875,3509,2.490820
78,3772,4.397629
3509,2047,2.173022
4875,3772,4.312258
3772,383,2.258181
383,3772,2.258181
3772,78,4.397629
78,383,3.761429
4067,383,2.048522
383,78,3.761429
78,4067,3.247764
626,3043,3.511838
4823,3181,1.655132
4067,4823,4.277689
4823,4067,4.277689
4067,78,3.247764
3181,4823,1.655132
3043,3739,2.704790
727,3181,2.776328
3739,727,6.456340
727,3739,6.456340
3739,4779,0.893326
4779,727,6.659726
1359,503,5.626234
1359,1863,5.093719
1863,503,1.194688
503,1359,5.626234
2477,1359,2.394039
727,4779,6.659726
4779,209,0.633832
3087,2477,5.559879
1677,1359,3.175696
1359,2477,2.394039
2477,1677,3.101607
1677,1863,6.189256
1863,1359,5.093719
1359,1677,3.175696
1677,2477,3.101607
2477,3087,5.559879
1863,1677,6.189256
1677,3526,2.367118
2044,1894,6.354886
1894,3526,3.387781
3526,1677,2.367118
2399,2111,4.740733
2111,3175,3.106997
3175,1218,3.567193
1218,2399,3.499136
1894,2044,6.354886
2044,2399,4.573779
2399,2044,4.573779
2044,1597,1.904402
1597,2399,3.986216
2399,1597,3.986216
1597,2111,1.496309
2111,2399,4.740733
2399,1218,3.499136
1218,4907,3.463903
2399,3186,5.078611
3186,2399,5.078611
4907,1739,3.611284
1739,3186,2.481743
39,1894,5.137218
3186,39,3.064273
3526,2839,1.539170
2839,1894,3.206012
1894,39,5.137218
2839,3526,1.539170
3526,1894,3.387781
1894,2839,3.206012
4557,1739,2.747380
1739,2887,2.490309
2887,4557,2.782958
4557,39,1.934656
39,3186,3.064273
3186,4557,2.750105
4557,3186,2.750105
3186,1739,2.481743
1739,4557,2.747380
3704,4557,3.734593
4557,2887,2.782958
2887,3704,3.336700
1171,4557,2.871013
4557,3704,3.734593
3704,1171,1.571267
1171,39,3.478332
39,4557,1.934656
4557,1171,2.871013
3190,2839,5.830898
2839,3190,5.830898
39,1171,3.478332
3456,3190,2.192339
3842,3456,1.789617
1171,3704,1.571267
968,179,3.833933
179,3742,0.470464
3742,968,3.879883
4545,179,3.403356
179,968,3.833933
968,4545,1.572223
2066,179,3.057636
179,4545,3.403356
4545,2066,1.139284
179,2066,3.057636
431,2066,1.871785
2066,4545,1.139284
4545,431,2.517763
431,3842,5.302185
2066,431,1.871785
3236,3842,2.421621
3842,431,5.302185
431,3236,4.112814
1034,3236,1.789383
3236,98,2.736202
98,1034,1.228861
1034,3842,3.061595
3842,3236,2.421621
3236,1034,1.789383
1034,3456,3.984148
3456,3842,1.789617
3842,1034,3.061595
2595,1034,3.814344
1034,98,1.228861
98,2595,4.214386
2595,3456,3.472491
3456,1034,3.984148
1034,2595,3.814344
2595,3190,3.736572
3190,3456,2.192339
3456,2595,3.472491
2595,1863,3.631204
3190,2595,3.736572
3307,1863,2.894887
1863,2595,3.631204
2595,3307,1.406026
3307,503,2.171222
503,1863,1.194688
1863,3307,2.894887
4935,503,2.721807
503,3307,2.171222
3307,4935,1.666001
4935,2595,2.873846
2595,98,4.214386
98,4935,5.100490
4935,98,5.100490
98,3850,2.588691
3850,4935,4.368647
4935,3307,1.666001
3307,2595,1.406026
2595,4935,2.873846
2881,4935,1.265151
4935,3850,4.368647
3850,2881,4.936172
2881,503,3.051071
503,4935,2.721807
4935,2881,1.265151
503,2881,3.051071
2881,3850,4.936172
3218,691,1.283608
3181,727,2.776328
383,3051,5.637557
4508,4875,2.000072
1580,3051,2.348896
3051,383,5.637557
383,4067,2.048522
691,1580,3.684734
952,1580,0.218572
1580,691,3.684734
691,952,3.567465
2747,1580,1.775621
1580,952,0.218572
952,2747,1.697117
2747,3051,2.096776
3051,1580,2.348896
1580,2747,1.775621
3377,3051,2.790902
3051,2747,2.096776
2747,3377,0.851341
3377,2747,0.851341
2747,952,1.697117
952,3377,2.417135
2916,3377,0.354949
3377,952,2.417135
952,2916,2.733510
2916,952,2.733510
952,691,3.567465
691,3218,1.283608
2916,3051,3.110019
3051,3377,2.790902
3377,2916,0.354949
3051,2916,3.110019
4403,4508,4.891389
4403,4012,3.410384
4012,4508,5.735987
4508,4403,4.891389
834,4012,2.129161
4012,4403,3.410384
4403,834,2.976978
834,2410,3.910394
2410,4012,4.258272
4012,834,2.129161
2916,1706,4.266811
3850,98,2.588691
1706,2916,4.266811
3286,1,3.559476
207,4853,2.142123
4853,207,2.142123
2144,1706,5.299052
1706,2144,5.299052
834,4403,2.976978
2144,1662,1.593886
1662,2144,1.593886
89,2410,5.779914
2410,834,3.910394
2264,241,1.492120
241,552,3.053466
552,89,4.535709
241,2264,1.492120
1947,4824,3.776267
207,1947,4.163805
4824,1947,3.776267
1947,2740,1.264788
2248,207,2.476526
2248,2740,2.992912
2740,1947,1.264788
1947,2248,2.719667
2248,1947,2.719667
1947,207,4.163805
207,2248,2.476526
1,3286,3.559476
98,3236,2.736202
3236,431,4.112814
461,4124,2.206518
4124,234,2.210127
995,234,0.936652
234,4124,2.210127
4124,995,1.856931
4959,995,1.804703
995,4124,1.856931
4124,4959,1.963202
4959,4124,1.963202
4124,461,2.206518
461,4959,3.079835
3230,4959,1.931124
4959,461,3.079835
461,3230,3.252245
3230,461,3.252245
431,3230,4.006726
3230,431,4.006726
431,4545,2.517763
4545,3230,3.451636
3230,4545,3.451636
4545,968,1.572223
968,3230,3.456187
1652,995,2.083684
995,4959,1.804703
4959,1652,0.651339
1652,3230,1.838390
3230,968,3.456187
968,1652,4.457119
1652,4959,0.651339
4959,3230,1.931124
3230,1652,1.838390
234,995,0.936652
995,1652,2.083684
4675,1048,2.694627
417,1048,1.452488
1048,4675,2.694627
4675,417,3.593589
73,4887,4.086380
1065,73,1.558048
1413,4084,2.059475
4084,1065,3.686865
1065,1413,4.364681
1413,2840,3.182462
2840,4084,1.516286
4084,1413,2.059475
4428,1413,0.719434
1413,1065,4.364681
1065,4428,4.398870
4428,1065,4.398870
3941,4428,4.568368
629,4428,3.506881
4428,3941,4.568368
3941,629,2.475336
2720,4428,2.696181
4428,629,3.506881
629,2720,3.248952
2720,629,3.248952
629,3141,3.920868
417,3134,6.354797
3134,417,6.354797
417,4675,3.593589
629,3941,2.475336
1652,968,4.457119
4983,3134,1.958125
2271,3134,2.276923
3134,4983,1.958125
4983,2271,0.961160
4382,3134,3.898704
3134,2271,2.276923
2271,4382,1.834633
3134,4382,3.898704
4382,3141,1.379048
3141,629,3.920868
2931,2271,2.425676
2271,4983,0.961160
4983,2931,2.756356
2931,4382,2.154069
4382,2271,1.834633
2271,2931,2.425676
2263,968,2.709452
968,3742,3.879883
3742,2263,3.202391
2263,2931,1.292757
2931,4983,2.756356
4983,2263,3.816281
2263,4983,3.816281
968,2263,2.709452
2446,2720,3.995845
3141,2446,4.000083
2263,3742,3.202391
3612,2446,1.866743
2446,3141,4.000083
3141,3612,3.777418
3612,4382,4.554487
4382,2931,2.154069
3612,3141,3.777418
3141,4382,1.379048
4382,3612,4.554487
2931,2263,1.292757
680,3704,3.429097
3704,2887,3.336700
2887,680,4.035736
3704,680,3.429097
3742,179,0.470464
2093,680,2.193757
680,2887,4.035736
2887,2093,4.178352
2093,2887,4.178352
2887,3966,3.142782
3966,2093,4.407169
4228,2778,5.521635
4228,2093,2.372537
2093,3966,4.407169
3966,4228,4.534497
4228,3966,4.534497
3966,2778,3.566083
2778,4228,5.521635
1698,2093,3.710173
2093,4228,2.372537
4228,1698,4.524967
1698,680,3.793305
680,2093,2.193757
2093,1698,3.710173
680,1698,3.793305
1698,3612,4.444426
1698,2446,4.984544
2446,3612,1.866743
3612,1698,4.444426
1698,4228,4.524967
4228,831,2.666029
831,4228,2.666029
4751,831,3.060420
2418,4751,5.156976
4751,2883,2.361775
831,4751,3.060420
4751,2418,5.156976
2819,2446,2.421305
2446,1698,4.984544
1885,2446,3.765696
2446,2819,2.421305
2819,1885,3.128153
1885,2720,0.492518
2720,2446,3.995845
2446,1885,3.765696
4854,1413,3.012593
1413,4428,0.719434
4428,4854,3.196599
4854,1885,1.623654
1885,2819,3.128153
2819,4854,2.973201
4854,2720,2.008582
2720,1885,0.492518
1885,4854,1.623654
4854,4428,3.196599
4428,2720,2.696181
2720,4854,2.008582
2840,1413,3.182462
1413,4854,3.012593
4854,2819,2.973201
2418,4854,6.254637
4854,2418,6.254637
2114,1491,2.590826
1491,2868,4.221712
2868,2114,3.596562
2114,2868,3.596562
3179,2114,2.969090
1097,3179,5.644669
4906,3179,3.891241
3179,1097,5.644669
1097,4906,2.105314
4906,1097,2.105314
1097,3026,1.562357
3026,4906,0.940013
4906,3026,0.940013
307,2114,4.109619
2114,3179,2.969090
307,1491,3.039343
1491,2114,2.590826
2114,307,4.109619
966,307,1.887738
3179,4906,3.891241
2252,2788,5.147295
3936,2871,3.193868
2871,1830,2.013542
1830,3936,1.446879
2788,3820,3.619188
307,966,1.887738
2765,307,5.613066
3820,2765,4.236919
2765,1491,3.522762
1491,307,3.039343
307,2765,5.613066
2765,3820,4.236919
3820,3936,0.828337
3936,2765,4.045601
2868,1491,4.221712
1491,2765,3.522762
4503,1830,3.152585
1830,2871,2.013542
4503,2765,3.625720
2765,3936,4.045601
3936,4503,3.942411
4503,3936,3.942411
3936,1830,1.446879
1830,4503,3.152585
2134,4503,4.518058
4503,3865,4.070933
3865,2134,1.676526
4503,2134,4.518058
2765,4503,3.625720
1864,2868,3.768869
4084,2840,1.516286
2840,3246,2.976476
1065,4084,3.686865
3246,2868,3.218096
2868,1864,3.768869
1864,3246,2.739075
3246,2840,2.976476
2868,3246,3.218096
2684,3246,3.298029
3246,1864,2.739075
1864,2684,3.395684
73,1065,1.558048
3246,2684,3.298029
1591,2684,1.710277
2684,1864,3.395684
1864,1591,4.107583
1591,1864,4.107583
2684,1591,1.710277
738,4887,2.662173
4887,73,4.086380
1639,2134,3.239072
2134,3865,1.676526
3865,1639,4.180208
2134,1639,3.239072
1619,2351,2.569585
1639,3865,4.180208
3208,1619,1.168128
1619,3208,1.168128
2351,1619,2.569585
3208,3517,3.106977
4738,339,2.173094
3716,3012,2.973635
3012,3425,2.766934
3425,2351,4.600010
1638,3425,3.058669
3425,3012,2.766934
3012,1638,0.589079
1638,3012,0.589079
3012,3716,2.973635
3716,1638,3.136036
1638,3716,3.136036
741,1483,1.609792
339,741,4.509157
1654,1483,2.062016
1483,741,1.609792
741,1654,1.710912
1935,1654,1.820360
1654,741,1.710912
741,1935,3.311455
1222,1935,5.826958
1935,741,3.311455
741,1222,4.537261
1222,741,4.537261
741,339,4.509157
339,1222,2.011614
1222,339,2.011614
339,4738,2.173094
4738,1222,3.468980
782,1935,3.780922
1935,1222,5.826958
1935,782,3.780922
782,6,4.284543
956,1397,3.619724
1397,4388,3.224471
4388,1397,3.224471
1397,2206,3.284744
2206,4388,4.481397
4388,2206,4.481397
2206,6,3.290979
3139,4388,2.613530
6,3139,5.716389
3139,6,5.716389
6,782,4.284543
4388,304,4.761156
420,304,1.177149
304,4388,4.761156
4388,420,4.913878
420,4388,4.913878
4388,3139,2.613530
3139,420,4.399492
496,2758,1.620898
2758,420,3.108018
420,496,3.169549
496,420,3.169549
420,3139,4.399492
3139,496,2.612683
496,1980,2.485886
1980,2758,0.999291
2758,496,1.620898
544,4348,4.270945
4348,1980,0.811637
1980,544,4.156622
544,1980,4.156622
1980,496,2.485886
782,2298,3.603003
2298,544,1.035053
496,3139,2.612683
2298,782,3.603003
1222,2298,3.776259
424,2298,2.278810
2298,1222,3.776259
1222,424,2.794409
424,544,2.096054
544,2298,1.035053
2298,424,2.278810
424,1222,2.794409
1222,4738,3.468980
4738,535,4.206562
535,424,3.991948
4348,544,4.270945
544,4205,3.114077
4205,544,3.114077
544,424,2.096054
424,4205,2.286839
3794,4205,1.755149
4205,424,2.286839
424,3794,3.652305
3794,424,3.652305
424,535,3.991948
535,3794,0.626702
3834,3794,2.253178
3794,535,0.626702
535,3834,2.270126
3834,4205,3.615893
4205,3794,1.755149
3794,3834,2.253178
3973,1069,1.664411
1069,4205,4.531264
4205,3834,3.615893
1069,4348,2.924250
4205,1069,4.531264
416,1069,1.762313
1069,3973,1.664411
3973,416,2.439612
416,4348,1.996731
4348,1069,2.924250
1069,416,1.762313
416,1980,2.644544
1980,4348,0.811637
4348,416,1.996731
1980,416,2.644544
1213,2758,4.865444
2758,1980,0.999291
2758,1213,4.865444
1213,4226,2.779085
4226,420,2.293896
420,2758,3.108018
4226,304,2.375858
304,420,1.177149
420,4226,2.293896
1645,4226,4.533009
4226,1213,2.779085
1213,1645,2.948713
3602,1645,2.908878
1645,1213,2.948713
1213,3602,2.508618
3602,1213,2.508618
416,3602,4.305945
3602,416,4.305945
416,3973,2.439612
670,1645,2.840350
1645,3602,2.908878
3602,670,2.663439
2857,1645,1.772789
1645,670,2.840350
670,2857,1.491134
16,2857,2.864707
2857,670,1.491134
670,16,2.805774
4942,2621,1.644821
2621,16,1.079006
16,4942,1.543574
4942,16,1.543574
16,670,2.805774
670,4942,3.086488
4942,670,3.086488
670,117,3.345338
117,4942,2.968041
3266,4942,2.806142
4942,117,2.968041
117,3266,2.087859
2554,3266,1.582128
3266,117,2.087859
117,2554,3.137350
3672,3602,3.251223
3973,3672,4.272116
3418,3672,0.562406
3672,117,2.415961
117,3418,2.175844
3418,117,2.175844
117,670,3.345338
670,3418,2.984240
3418,3602,2.943245
3602,3672,3.251223
3672,3418,0.562406
3418,670,2.984240
670,3602,2.663439
3602,3418,2.943245
3672,3973,4.272116
3973,43,3.785559
117,3672,2.415961
3672,4701,4.386682
4701,2554,3.860884
2554,117,3.137350
4701,43,4.323039
43,2245,2.853353
2245,4701,3.371356
4701,3672,4.386682
43,4701,4.323039
1002,2245,5.770156
2245,43,2.853353
43,1002,4.078508
1002,3834,1.694989
3834,535,2.270126
535,1002,3.763409
1002,43,4.078508
43,3973,3.785559
3834,1002,1.694989
535,4738,4.206562
2245,1002,5.770156
3322,321,0.830691
1002,535,3.763409
2722,321,2.084689
321,3322,0.830691
3322,2722,2.356879
2722,3322,2.356879
3517,3094,4.605482
3517,3208,3.106977
3865,4503,4.070933
2871,1941,1.492915
1941,3094,2.658703
3094,3517,4.605482
1942,1941,1.296033
1941,2871,1.492915
2871,1942,1.764315
1942,3094,2.302095
3094,1941,2.658703
1941,1942,1.296033
3936,3820,0.828337
169,2871,3.469800
2871,3936,3.193868
3820,2788,3.619188
169,3094,4.077397
3094,1942,2.302095
1942,169,2.638472
169,1942,2.638472
1942,2871,1.764315
2871,169,3.469800
2947,321,3.320486
321,2722,2.084689
2722,2947,1.282315
3094,169,4.077397
2947,2722,1.282315
355,2947,3.067111
70,4566,2.835067
4566,4478,3.018359
2788,2252,5.147295
4510,4566,3.376801
4566,70,2.835067
4510,4478,3.944494
4478,4566,3.018359
4566,4510,3.376801
4478,4510,3.944494
2681,355,3.716906
355,2681,3.716906
321,2947,3.320486
2947,355,3.067111
1045,2245,4.245683
921,1045,2.490337
4701,2245,3.371356
2245,1045,4.245683
212,4263,3.171210
1389,4263,5.517703
4263,212,3.171210
212,1389,4.120687
4584,1641,3.813004
1641,1389,1.022626
1389,212,4.120687
212,4584,3.707011
4584,212,3.707011
2455,4584,2.736116
1641,4584,3.813004
4584,35,1.503595
35,4584,1.503595
4584,2455,2.736116
2455,35,3.080495
70,4144,4.156060
4144,216,5.665698
216,4725,3.451446
35,2455,3.080495
4725,1068,1.796705
2233,35,5.237855
1068,2233,3.296532
1168,2233,3.572358
2233,1068,3.296532
1068,1168,2.762363
4052,2572,4.907371
1168,3642,3.056273
3642,216,3.444689
216,4052,5.629942
3642,1168,3.056273
1168,1068,2.762363
1068,3642,2.108699
3642,1068,2.108699
1068,4725,1.796705
4725,3642,2.088997
3642,4725,2.088997
4725,216,3.451446
216,3642,3.444689
2572,2518,2.944298
2518,2572,2.944298
2572,4685,0.878591
4685,2518,2.963118
2518,3317,2.918090
3317,1153,3.564387
2518,4685,2.963118
1109,2518,3.488449
2518,1109,3.488449
1109,3317,1.234252
3317,2518,2.918090
2233,1168,3.572358
3616,4143,2.755956
1153,3616,2.854698
3616,4049,2.397794
4049,4143,4.801418
4143,3616,2.755956
3616,1153,2.854698
1153,4049,2.703072
4049,3616,2.397794
3725,4143,3.052786
4143,4049,4.801418
3621,3725,2.073246
3725,4714,2.316050
4714,3621,0.681617
3621,4143,4.363295
4143,3725,3.052786
3725,3621,2.073246
4143,3621,4.363295
3621,4714,0.681617
4714,1641,5.150307
1641,3621,5.401546
3621,1641,5.401546
35,2233,5.237855
4574,1641,3.837678
1641,4714,5.150307
2142,4574,5.286801
4714,2142,3.774267
2142,4714,3.774267
4714,3725,2.316050
1429,4574,5.377835
4574,2142,5.286801
2142,1429,1.424590
1429,2142,1.424590
1970,2664,1.073108
2664,215,1.203833
374,1429,2.521587
4574,1429,5.377835
1429,374,2.521587
374,2975,6.329250
2975,4574,2.258171
537,527,0.777669
4643,4354,6.452033
4354,537,3.028393
4354,4643,6.452033
4914,4643,0.713937
2152,4643,4.011262
4643,4914,0.713937
4914,2152,3.621046
4643,2152,4.011262
1741,2152,1.034969
2152,4914,3.621046
4914,1741,4.342860
1906,2152,2.997217
2152,1741,1.034969
1741,1906,2.705886
2152,1906,2.997217
2975,374,6.329250
4436,378,1.739103
378,1365,2.770247
1365,4436,2.326308
4436,1741,2.955756
1741,378,4.512819
378,4436,1.739103
4436,1365,2.326308
1365,1906,3.857019
1906,4436,3.507031
4436,1906,3.507031
1906,1741,2.705886
1741,4436,2.955756
1365,378,2.770247
378,1665,2.918279
1906,1365,3.857019
4004,2975,2.683477
3733,2975,2.793388
2975,4004,2.683477
4004,3733,1.033734
3030,2975,3.249953
2975,3733,2.793388
3733,3030,0.942746
2539,2975,3.318517
2975,3030,3.249953
2539,4574,2.545193
4574,2975,2.258171
2975,2539,3.318517
2539,1641,2.268812
1641,4574,3.837678
4574,2539,2.545193
2539,1389,1.784374
1389,1641,1.022626
1641,2539,2.268812
325,2539,4.116615
3030,325,2.392705
1676,2539,4.099740
2539,325,4.116615
325,1676,0.382065
1389,2539,1.784374
2539,1676,4.099740
1676,4263,3.356143
4263,1389,5.517703
3572,3733,3.303130
3733,4004,1.033734
4004,3572,4.061732
3572,3030,2.713672
3030,3733,0.942746
3733,3572,3.303130
3572,1676,3.304378
1676,325,0.382065
325,3572,3.028770
3572,325,3.028770
325,3030,2.392705
3030,3572,2.713672
3238,1676,3.466301
1676,3572,3.304378
3238,4263,1.180164
4263,1676,3.356143
1676,3238,3.466301
2756,1045,1.697464
1045,921,2.490337
921,2756,3.619026
2756,4263,3.814339
4263,3238,1.180164
3238,2756,2.873776
2756,921,3.619026
4263,2756,3.814339
334,2554,1.958529
2554,4701,3.860884
4701,334,3.068017
2936,334,1.462908
334,4701,3.068017
4701,2936,3.441161
3572,2936,5.628806
2756,3238,2.873776
1045,2756,1.697464
2936,4701,3.441161
1383,2554,2.852866
2554,334,1.958529
334,1383,2.490965
1383,2936,2.920897
2936,3572,5.628806
3572,1383,4.390408
1383,334,2.490965
334,2936,1.462908
2936,1383,2.920897
74,4942,3.409493
4942,3266,2.806142
3266,74,1.340684
74,2554,1.586343
2554,1383,2.852866
1383,74,3.213997
74,3266,1.340684
3266,2554,1.582128
2554,74,1.586343
3572,4004,4.061732
3907,1383,3.414441
1383,3572,4.390408
1665,3575,3.910219
3907,74,4.954365
74,1383,3.213997
1383,3907,3.414441
548,3907,3.445292
74,3907,4.954365
3907,548,3.445292
548,4942,5.866851
4942,74,3.409493
548,2621,5.637423
2621,4942,1.644821
4942,548,5.866851
2564,548,1.571455
3575,2564,4.240396
2564,2621,5.515683
2621,548,5.637423
548,2564,1.571455
4092,2621,3.755229
2621,2564,5.515683
2564,4092,3.122310
392,3696,1.388122
3696,4415,1.983925
4415,392,2.025829
392,4292,3.507286
4292,392,3.507286
392,4415,2.025829
4415,4292,2.158242
4292,4415,2.158242
4415,3696,1.983925
1958,4092,6.503340
4092,2564,3.122310
2564,1958,4.437147
1958,2564,4.437147
2564,3575,4.240396
3575,1958,0.827270
4092,1958,6.503340
2415,1665,1.666233
1665,378,2.918279
378,2415,4.255292
2415,1958,3.190342
1958,3575,0.827270
3575,2415,2.981843
2415,3575,2.981843
3575,1665,3.910219
1665,2415,1.666233
2415,378,4.255292
1958,2415,3.190342
527,2560,2.461580
2560,4923,6.106607
378,1741,4.512819
1741,4914,4.342860
4923,3211,2.901128
1928,4923,3.954467
4923,2560,6.106607
2560,1928,4.160236
1928,2560,4.160236
3074,1928,2.069582
1928,3074,2.069582
3074,3289,0.761706
3289,1928,2.312158
1928,3289,2.312158
4923,1928,3.954467
3211,4923,2.901128
3923,95,2.895649
4407,95,0.561745
95,3923,2.895649
3923,4407,2.742412
95,4407,0.561745
2552,4407,3.146853
4407,3923,2.742412
3923,2552,2.945191
1908,4828,0.596695
4828,2552,2.763022
2552,1908,2.480235
1908,2552,2.480235
2552,3923,2.945191
1231,4828,4.560919
4828,1908,0.596695
993,1908,4.619911
3923,993,4.391478
2002,2384,3.178762
2384,3433,3.367563
3433,2002,0.781054
2002,3923,5.262810
2384,2002,3.178762
2002,3433,0.781054
3433,993,3.310787
993,2002,3.226365
2002,993,3.226365
993,3923,4.391478
3923,2002,5.262810
4343,1768,4.794252
4644,4343,2.240179
4343,3433,3.935598
3433,2384,3.367563
1768,4343,4.794252
4343,993,5.949535
993,3433,3.310787
3433,4343,3.935598
1013,4343,2.641469
4343,4644,2.240179
4644,1013,2.567030
1013,4644,2.567030
2363,1013,3.923740
4343,1013,2.641469
1013,3935,5.580076
3935,993,2.709187
993,4343,5.949535
3935,1908,5.117706
1908,993,4.619911
993,3935,2.709187
3935,1231,2.609849
1908,3935,5.117706
2112,1013,2.906425
1013,2363,3.923740
2363,2112,3.353483
2112,3944,4.493734
3944,1150,2.006617
2112,2363,3.353483
2363,3944,3.192285
3944,2112,4.493734
3935,1013,5.580076
1013,2112,2.906425
1231,3935,2.609849
1150,4531,6.431809
4531,1150,6.431809
1150,1735,2.291542
1735,4531,5.586336
4531,1735,5.586336
1735,3349,0.672637
3349,4531,5.487950
4531,3349,5.487950
2999,3767,5.554524
3767,3069,4.206740
3069,3767,4.206740
3767,3967,3.122182
3967,3069,1.868741
4993,3069,1.843996
3069,3967,1.868741
3967,4993,3.311192
4993,3967,3.311192
884,3069,2.762202
3069,4993,1.843996
4993,884,1.102398
3069,884,2.762202
4897,1231,5.027735
4897,4828,1.783402
4828,1231,4.560919
1231,4897,5.027735
3563,4828,1.615547
4828,4897,1.783402
4897,3563,0.254393
3444,4407,4.078673
4407,2552,3.146853
2552,3444,2.837941
4407,3444,4.078673
1112,4828,3.740783
4828,3563,1.615547
3563,1112,3.416869
1112,2552,2.573170
2552,4828,2.763022
4828,1112,3.740783
1112,3444,1.130245
3444,2552,2.837941
2552,1112,2.573170
1112,3563,3.416869
3563,2532,4.855168
2532,3563,4.855168
3563,4897,0.254393
4897,2532,4.729403
2532,4897,4.729403
2532,2167,1.009737
2167,2532,1.009737
3444,1112,1.130245
265,1904,2.375779
1904,1918,2.505900
3749,1904,1.892487
1904,265,2.375779
265,3749,1.450319
3749,265,1.450319
2167,2608,4.505422
2608,2167,4.505422
